 Fix  ,  Fix Date/Time ,     Latitude ,    Longitude , Altitude , Time ,   Temp ,Fix Status     , Sats ,  DOP
  3870 , 42170.88937500 ,   45.7435489 , -100.6696256 ,  547.750 ,   30 ,   18.5 ,   "3D Fix-F1" ,    11 ,  1.6
  3871 , 42170.89276620 ,   45.7441533 , -100.6702631 ,  537.625 ,   24 ,   18.5 ,   "3D Fix-F2" ,    10 ,  1.6
  3872 , 42170.89633102 ,   45.7448292 , -100.6708925 ,  545.320 ,   30 ,   18.5 ,   "3D Fix-F2" ,    10 ,  1.9
  3873 , 42170.89967593 ,   45.7449872 , -100.6708722 ,  540.895 ,   25 ,   18.5 ,   "3D Fix-F1" ,     9 ,  1.9
  3874 , 42170.90319444 ,   45.7451889 , -100.6708014 ,  542.020 ,   25 ,   18.5 ,   "3D Fix-F1" ,     9 ,  1.9
  3875 , 42170.90674769 ,   45.7459681 , -100.6701194 ,  538.180 ,   31 ,   18.5 ,   "3D Fix-F1" ,     8 ,  2.3
  3876 , 42170.91015046 ,   45.7459728 , -100.6701272 ,  534.195 ,   25 ,   18.5 ,   "3D Fix-F3" ,     7 ,  4.9
  3877 , 42170.91362269 ,   45.7459869 , -100.6701200 ,  532.762 ,   25 ,   18.5 ,   "3D Fix-F1" ,     9 ,  1.8
  3878 , 42170.91722222 ,   45.7459792 , -100.6701114 ,  538.469 ,   36 ,   19.0 ,   "3D Fix-F2" ,     9 ,  2.2
  3879 , 42170.92063657 ,   45.7459900 , -100.6701167 ,  531.957 ,   30 ,   19.0 ,   "3D Fix-F1" ,     8 ,  2.4
  3880 , 42170.92467593 ,   45.7459911 , -100.6701261 ,  536.613 ,   82 ,   19.0 ,   "3D Fix-F2" ,     7 ,  2.3
  3881 , 42170.92750000 ,   45.7460639 , -100.6698931 ,  536.250 ,   24 ,   19.0 ,   "3D Fix-F1" ,     8 ,  2.0
  3882 , 42170.93104167 ,   45.7460828 , -100.6695856 ,  535.012 ,   30 ,   19.0 ,   "3D Fix-F2" ,     8 ,  3.4
  3883 , 42170.93444444 ,   45.7460892 , -100.6678761 ,  530.469 ,   24 ,   18.5 ,   "3D Fix-F0" ,     7 ,  3.5
  3884 , 42170.93796296 ,   45.7460503 , -100.6678467 ,  533.078 ,   32 ,   18.5 ,   "3D Fix-F0" ,     7 ,  3.6
  3885 , 42170.94140046 ,   45.7460903 , -100.6679961 ,  528.043 ,   25 ,   18.5 ,   "3D Fix-F1" ,     8 ,  1.8
  3886 , 42170.94483796 ,   45.7460808 , -100.6686133 ,  527.664 ,   25 ,   18.0 ,   "3D Fix-F0" ,     8 ,  3.6
  3887 , 42170.94854167 ,   45.7455128 , -100.6687797 ,  534.270 ,   43 ,   18.0 ,   "3D Fix-F1" ,     9 ,  1.5
  3888 , 42170.95177083 ,   45.7449681 , -100.6685228 ,  535.324 ,   24 ,   18.0 ,   "3D Fix-F0" ,     9 ,  1.5
  3889 , 42170.95527778 ,   45.7452261 , -100.6688558 ,  536.633 ,   24 ,   18.0 ,   "3D Fix-F1" ,     8 ,  1.9
  3890 , 42170.95886574 ,   45.7454867 , -100.6687264 ,  534.738 ,   34 ,   18.0 ,   "3D Fix-F0" ,     8 ,  2.5
  3891 , 42170.96222222 ,   45.7455264 , -100.6683672 ,  536.840 ,   24 ,   17.5 ,   "3D Fix-F2" ,     8 ,  2.2
  3892 , 42170.96569444 ,   45.7455072 , -100.6683019 ,  531.047 ,   24 ,   17.5 ,   "3D Fix-F2" ,     8 ,  2.5
  3893 , 42170.96912037 ,   45.7454875 , -100.6682800 ,  535.699 ,   24 ,   17.5 ,   "3D Fix-F0" ,     8 ,  1.7
  3894 , 42170.97269676 ,   45.7455267 , -100.6683067 ,  534.254 ,   31 ,   18.0 ,   "3D Fix-F0" ,     8 ,  1.7
  3895 , 42170.97609954 ,   45.7455017 , -100.6683219 ,  532.438 ,   24 ,   18.0 ,   "3D Fix-F1" ,     8 ,  2.6
  3896 , 42170.97958333 ,   45.7455303 , -100.6683050 ,  535.191 ,   24 ,   18.0 ,   "3D Fix-F2" ,     8 ,  1.6
  3897 , 42170.98305556 ,   45.7455456 , -100.6682911 ,  532.508 ,   24 ,   18.5 ,   "3D Fix-F1" ,     8 ,  1.6
  3898 , 42170.98666667 ,   45.7455319 , -100.6682975 ,  535.430 ,   35 ,   18.5 ,   "3D Fix-F3" ,    10 ,  1.4
  3899 , 42170.98997685 ,   45.7455069 , -100.6683239 ,  532.738 ,   24 ,   18.5 ,   "3D Fix-F1" ,    10 ,  1.9
  3900 , 42170.99341435 ,   45.7455128 , -100.6683019 ,  532.465 ,   24 ,   18.5 ,   "3D Fix-F0" ,    10 ,  1.5
  3901 , 42170.99693287 ,   45.7455208 , -100.6682967 ,  531.836 ,   24 ,   18.0 ,   "3D Fix-F3" ,    10 ,  1.5
  3902 , 42171.00039352 ,   45.7455164 , -100.6683208 ,  534.887 ,   24 ,   18.0 ,   "3D Fix-F2" ,    10 ,  1.5
  3903 , 42171.00388889 ,   45.7455125 , -100.6683058 ,  530.695 ,   24 ,   18.5 ,   "3D Fix-F2" ,    10 ,  1.5
  3904 , 42171.00737269 ,   45.7455197 , -100.6682950 ,  531.270 ,   24 ,   18.5 ,   "3D Fix-F1" ,     9 ,  2.4
  3905 , 42171.01087963 ,   45.7454922 , -100.6682936 ,  533.793 ,   30 ,   18.5 ,   "3D Fix-F0" ,    10 ,  2.1
  3906 , 42171.01425926 ,   45.7455231 , -100.6683242 ,  532.477 ,   25 ,   19.0 ,   "3D Fix-F0" ,     9 ,  2.1
  3907 , 42171.01771991 ,   45.7455081 , -100.6682961 ,  529.984 ,   25 ,   19.0 ,   "3D Fix-F1" ,     9 ,  2.2
  3908 , 42171.02126157 ,   45.7455108 , -100.6683044 ,  533.168 ,   25 ,   18.5 ,   "3D Fix-F0" ,     8 ,  2.2
  3909 , 42171.02473380 ,   45.7455061 , -100.6683081 ,  531.727 ,   25 ,   18.5 ,   "3D Fix-F0" ,     9 ,  1.8
  3910 , 42171.02813657 ,   45.7455050 , -100.6682831 ,  530.031 ,   25 ,   18.0 ,   "3D Fix-F0" ,     9 ,  1.8
  3911 , 42171.03162037 ,   45.7455586 , -100.6683339 ,  534.078 ,   25 ,   18.0 ,   "3D Fix-F0" ,     9 ,  2.3
  3912 , 42171.03513889 ,   45.7455161 , -100.6683236 ,  531.395 ,   24 ,   18.0 ,   "3D Fix-F0" ,     8 ,  2.1
  3913 , 42171.03861111 ,   45.7455283 , -100.6683289 ,  536.480 ,   24 ,   18.0 ,   "3D Fix-F1" ,     9 ,  2.0
  3914 , 42171.04206019 ,   45.7455294 , -100.6683175 ,  535.699 ,   24 ,   18.0 ,   "3D Fix-F1" ,     9 ,  1.5
  3915 , 42171.04560185 ,   45.7455314 , -100.6683181 ,  530.531 ,   30 ,   18.0 ,   "3D Fix-F0" ,     8 ,  1.8
  3916 , 42171.04903935 ,   45.7455303 , -100.6683142 ,  531.715 ,   25 ,   18.0 ,   "3D Fix-F0" ,     7 ,  1.9
  3917 , 42171.05248843 ,   45.7455133 , -100.6683283 ,  534.516 ,   25 ,   18.0 ,   "3D Fix-F1" ,     7 ,  1.8
  3918 , 42171.05611111 ,   45.7458497 , -100.6683331 ,  575.070 ,   37 ,   18.0 ,  "3D Fix-F12" ,     8 ,  3.9
  3919 , 42171.05952546 ,   45.7455103 , -100.6683347 ,  537.414 ,   30 ,   17.5 ,   "3D Fix-F1" ,     9 ,  1.5
  3920 , 42171.06289352 ,   45.7455317 , -100.6683697 ,  532.957 ,   24 ,   17.5 ,   "3D Fix-F0" ,     8 ,  1.6
  3921 , 42171.06636574 ,   45.7455317 , -100.6683478 ,  532.336 ,   24 ,   17.5 ,   "3D Fix-F1" ,     9 ,  1.5
  3922 , 42171.06993056 ,   45.7455447 , -100.6682828 ,  534.313 ,   30 ,   17.0 ,   "3D Fix-F2" ,     7 ,  2.1
  3923 , 42171.07325231 ,   45.7455511 , -100.6682997 ,  532.117 ,   24 ,   17.0 ,   "3D Fix-F1" ,     8 ,  1.8
  3924 , 42171.07673611 ,   45.7455167 , -100.6683067 ,  533.926 ,   24 ,   17.0 ,   "3D Fix-F1" ,     8 ,  1.8
  3925 , 42171.08037037 ,   45.7455381 , -100.6683036 ,  534.594 ,   32 ,   17.0 ,   "3D Fix-F1" ,     8 ,  1.7
  3926 , 42171.08376157 ,   45.7455489 , -100.6683050 ,  535.422 ,   24 ,   17.0 ,   "3D Fix-F2" ,     7 ,  2.2
  3927 , 42171.08737269 ,   45.7455386 , -100.6683028 ,  535.301 ,   36 ,   17.0 ,   "3D Fix-F1" ,     8 ,  1.5
  3928 , 42171.09069444 ,   45.7455561 , -100.6682958 ,  529.172 ,   24 ,   17.5 ,   "3D Fix-F1" ,    10 ,  2.2
  3929 , 42171.09416667 ,   45.7455467 , -100.6683014 ,  529.641 ,   24 ,   17.5 ,   "3D Fix-F2" ,    10 ,  1.5
  3930 , 42171.09769676 ,   45.7455311 , -100.6683069 ,  530.180 ,   30 ,   17.5 ,   "3D Fix-F2" ,    10 ,  1.5
  3931 , 42171.10112269 ,   45.7455425 , -100.6683122 ,  529.574 ,   25 ,   17.5 ,   "3D Fix-F1" ,     9 ,  1.9
  3932 , 42171.10459491 ,   45.7455153 , -100.6683106 ,  532.445 ,   25 ,   17.5 ,   "3D Fix-F0" ,     9 ,  1.7
  3933 , 42171.10806713 ,   45.7455417 , -100.6683206 ,  527.406 ,   25 ,   17.5 ,   "3D Fix-F1" ,     9 ,  1.8
  3934 , 42171.11152778 ,   45.7455281 , -100.6683122 ,  532.555 ,   25 ,   18.0 ,   "3D Fix-F0" ,     8 ,  2.0
  3935 , 42171.11501157 ,   45.7455403 , -100.6683125 ,  521.563 ,   25 ,   18.0 ,   "3D Fix-F0" ,     9 ,  2.2
  3936 , 42171.11853009 ,   45.7455347 , -100.6682958 ,  525.992 ,   30 ,   18.5 ,   "3D Fix-F1" ,     7 ,  2.3
  3937 , 42171.12192130 ,   45.7455161 , -100.6682983 ,  527.754 ,   24 ,   19.0 ,   "3D Fix-F1" ,     8 ,  2.2
  3938 , 42171.12532407 ,   45.7455253 , -100.6682964 ,  531.723 ,   24 ,   18.5 ,   "3D Fix-F1" ,     8 ,  2.2
  3939 , 42171.12888889 ,   45.7455272 , -100.6683072 ,  527.898 ,   24 ,   18.5 ,   "3D Fix-F3" ,     8 ,  2.1
  3940 , 42171.13228009 ,   45.7455292 , -100.6683239 ,  532.313 ,   24 ,   18.0 ,   "3D Fix-F1" ,     8 ,  2.0
  3941 , 42171.13581019 ,   45.7455306 , -100.6683322 ,  528.473 ,   24 ,   18.0 ,   "3D Fix-F1" ,     7 ,  2.4
  3942 , 42171.13925926 ,   45.7455300 , -100.6683247 ,  529.578 ,   24 ,   17.5 ,   "3D Fix-F0" ,     8 ,  1.9
  3943 , 42171.14271991 ,   45.7455325 , -100.6683275 ,  531.184 ,   24 ,   17.5 ,   "3D Fix-F0" ,     8 ,  1.8
  3944 , 42171.14625000 ,   45.7455075 , -100.6683028 ,  526.848 ,   24 ,   17.5 ,   "3D Fix-F3" ,     8 ,  1.7
  3945 , 42171.14966435 ,   45.7455272 , -100.6683214 ,  532.871 ,   24 ,   17.0 ,   "3D Fix-F0" ,     8 ,  1.7
  3946 , 42171.15327546 ,   45.7455381 , -100.6683278 ,  530.742 ,   30 ,   17.0 ,   "3D Fix-F1" ,     8 ,  2.2
  3947 , 42171.15662037 ,   45.7455289 , -100.6683286 ,  528.160 ,   25 ,   16.5 ,   "3D Fix-F0" ,     7 ,  2.2
  3948 , 42171.16016204 ,   45.7455294 , -100.6683175 ,  532.648 ,   31 ,   16.5 ,   "3D Fix-F1" ,     7 ,  2.1
  3949 , 42171.16349537 ,   45.7455342 , -100.6682864 ,  531.055 ,   24 ,   16.5 ,   "3D Fix-F1" ,     7 ,  2.1
  3950 , 42171.16703704 ,   45.7455558 , -100.6683139 ,  529.664 ,   24 ,   16.0 ,   "3D Fix-F0" ,     7 ,  2.0
  3951 , 42171.17069444 ,   45.7455081 , -100.6683311 ,  530.918 ,   39 ,   16.0 ,   "3D Fix-F1" ,     8 ,  2.4
  3952 , 42171.17399306 ,   45.7455636 , -100.6683114 ,  528.512 ,   24 ,   16.0 ,   "3D Fix-F1" ,     9 ,  2.0
  3953 , 42171.17753472 ,   45.7455683 , -100.6683181 ,  527.855 ,   30 ,   16.0 ,   "3D Fix-F1" ,    10 ,  1.5
  3954 , 42171.18092593 ,   45.7455675 , -100.6683097 ,  530.859 ,   24 ,   15.5 ,   "3D Fix-F1" ,    10 ,  1.5
  3955 , 42171.18437500 ,   45.7454986 , -100.6683164 ,  531.039 ,   24 ,   15.5 ,   "3D Fix-F1" ,     8 ,  1.9
  3956 , 42171.18792824 ,   45.7455489 , -100.6683211 ,  529.219 ,   25 ,   15.5 ,   "3D Fix-F1" ,     9 ,  2.2
  3957 , 42171.19145833 ,   45.7455744 , -100.6683506 ,  531.461 ,   30 ,   15.5 ,   "3D Fix-F1" ,     8 ,  2.1
  3958 , 42171.19478009 ,   45.7455600 , -100.6682772 ,  527.133 ,   25 ,   15.5 ,   "3D Fix-F0" ,     8 ,  2.0
  3959 , 42171.19834491 ,   45.7456061 , -100.6682850 ,  528.574 ,   25 ,   15.5 ,   "3D Fix-F2" ,     9 ,  1.6
  3960 , 42171.20187500 ,   45.7455514 , -100.6683286 ,  531.387 ,   30 ,   16.0 ,   "3D Fix-F1" ,     8 ,  2.2
  3961 , 42171.20527778 ,   45.7454853 , -100.6683525 ,  523.449 ,   24 ,   16.0 ,   "3D Fix-F3" ,     9 ,  1.8
  3962 , 42171.20883102 ,   45.7455511 , -100.6683044 ,  532.527 ,   30 ,   16.0 ,   "3D Fix-F1" ,     8 ,  1.7
  3963 , 42171.21221065 ,   45.7455744 , -100.6683100 ,  530.395 ,   24 ,   16.0 ,   "3D Fix-F1" ,     8 ,  1.7
  3964 , 42171.21564815 ,   45.7455653 , -100.6683258 ,  532.816 ,   24 ,   16.0 ,   "3D Fix-F1" ,     7 ,  1.9
  3965 , 42171.21931713 ,   45.7455139 , -100.6683517 ,  533.852 ,   37 ,   16.0 ,   "3D Fix-F0" ,    10 ,  3.2
  3966 , 42171.22259259 ,   45.7455347 , -100.6683172 ,  529.219 ,   24 ,   16.5 ,   "3D Fix-F2" ,    10 ,  1.7
  3967 , 42171.22612269 ,   45.7455200 , -100.6683325 ,  531.887 ,   25 ,   16.0 ,   "3D Fix-F0" ,    10 ,  2.4
  3968 , 42171.22952546 ,   45.7455186 , -100.6683353 ,  533.039 ,   24 ,   16.0 ,   "3D Fix-F1" ,    10 ,  1.7
  3969 , 42171.23298611 ,   45.7452794 , -100.6681464 ,  526.539 ,   24 ,   16.0 ,   "3D Fix-F1" ,     9 ,  2.1
  3970 , 42171.23642361 ,   45.7444808 , -100.6670147 ,  523.859 ,   24 ,   16.0 ,   "3D Fix-F1" ,     9 ,  2.1
  3971 , 42171.24000000 ,   45.7442889 , -100.6665186 ,  531.371 ,   24 ,   15.5 ,   "3D Fix-F2" ,     9 ,  2.2
  3972 , 42171.24347222 ,   45.7439919 , -100.6667003 ,  535.945 ,   24 ,   15.5 ,   "3D Fix-F0" ,     9 ,  2.2
  3973 , 42171.24693287 ,   45.7436258 , -100.6667264 ,  536.699 ,   24 ,   15.5 ,   "3D Fix-F1" ,     8 ,  2.5
  3974 , 42171.25056713 ,   45.7435733 , -100.6666731 ,  534.191 ,   36 ,   15.5 ,   "3D Fix-F2" ,    10 ,  1.7
  3975 , 42171.25395833 ,   45.7428969 , -100.6665856 ,  531.418 ,   31 ,   15.5 ,   "3D Fix-F0" ,    10 ,  2.1
  3976 , 42171.25729167 ,   45.7424058 , -100.6664325 ,  532.758 ,   24 ,   15.0 ,   "3D Fix-F0" ,     9 ,  2.1
  3977 , 42171.26082176 ,   45.7416719 , -100.6665164 ,  532.195 ,   24 ,   14.5 ,   "3D Fix-F1" ,     9 ,  2.4
  3978 , 42171.26434028 ,   45.7413536 , -100.6668208 ,  535.082 ,   30 ,   14.0 ,   "3D Fix-F1" ,     9 ,  1.9
  3979 , 42171.26778935 ,   45.7411744 , -100.6666153 ,  534.441 ,   24 ,   14.0 ,   "3D Fix-F1" ,     9 ,  1.8
  3980 , 42171.27133102 ,   45.7401872 , -100.6667128 ,  545.750 ,   30 ,   14.0 ,   "3D Fix-F3" ,     8 ,  2.1
  3981 , 42171.27480324 ,   45.7395436 , -100.6663339 ,  544.789 ,   31 ,   13.5 ,   "3D Fix-F3" ,    10 ,  1.7
  3982 , 42171.27825231 ,   45.7387192 , -100.6666494 ,  557.395 ,   30 ,   13.5 ,   "3D Fix-F1" ,     9 ,  1.6
  3983 , 42171.28172454 ,   45.7388394 , -100.6673100 ,  554.316 ,   31 ,   13.5 ,   "3D Fix-F1" ,     9 ,  2.3
  3984 , 42171.28521991 ,   45.7379008 , -100.6669347 ,  556.609 ,   30 ,   13.5 ,   "3D Fix-F2" ,     9 ,  2.0
  3985 , 42171.28862269 ,   45.7375547 , -100.6662994 ,  554.430 ,   25 ,   13.5 ,   "3D Fix-F1" ,     7 ,  2.2
  3986 , 42171.29209491 ,   45.7381928 , -100.6666078 ,  562.574 ,   25 ,   13.5 ,   "3D Fix-F1" ,     8 ,  2.1
  3987 , 42171.29548611 ,   45.7389836 , -100.6664331 ,  548.734 ,   25 ,   13.5 ,   "3D Fix-F1" ,     9 ,  2.2
  3988 , 42171.29899306 ,   45.7392642 , -100.6670631 ,  551.578 ,   25 ,   13.5 ,   "3D Fix-F1" ,     8 ,  1.8
  3989 , 42171.30306713 ,   45.7391653 , -100.6688386 ,  531.309 ,   73 ,   13.5 ,   "3D Fix-F6" ,     8 ,  1.8
  3990 , 42171.30611111 ,   45.7391531 , -100.6698683 ,  542.457 ,   36 ,   14.0 ,   "3D Fix-F2" ,    10 ,  1.6
  3991 , 42171.30940972 ,   45.7392717 , -100.6704558 ,  538.250 ,   24 ,   14.0 ,   "3D Fix-F0" ,    10 ,  1.6
  3992 , 42171.31309028 ,   45.7392689 , -100.6710325 ,  541.676 ,   42 ,   14.0 ,   "3D Fix-F0" ,     9 ,  1.7
  3993 , 42171.31651620 ,   45.7391336 , -100.6711339 ,  536.910 ,   42 ,   14.0 ,   "3D Fix-F1" ,     8 ,  1.6
  3994 , 42171.31986111 ,   45.7391325 , -100.6719089 ,  545.039 ,   24 ,   14.0 ,   "3D Fix-F1" ,     9 ,  3.3
  3995 , 42171.32341435 ,   45.7393494 , -100.6717756 ,  546.770 ,   30 ,   13.5 ,   "3D Fix-F4" ,     9 ,  1.6
  3996 , 42171.32677083 ,   45.7395803 , -100.6716261 ,  553.148 ,   24 ,   13.5 ,   "3D Fix-F0" ,     9 ,  2.2
  3997 , 42171.33040509 ,   45.7396947 , -100.6716903 ,  552.207 ,   36 ,   13.0 ,   "3D Fix-F1" ,     8 ,  2.6
  3998 , 42171.33373843 ,   45.7395406 , -100.6718442 ,  556.250 ,   24 ,   13.0 ,   "3D Fix-F0" ,     9 ,  2.3
  3999 , 42171.33722222 ,   45.7385981 , -100.6722214 ,  555.055 ,   24 ,   13.0 ,   "3D Fix-F2" ,     7 ,  2.3
  4000 , 42171.34067130 ,   45.7384017 , -100.6724081 ,  554.695 ,   24 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.8
  4001 , 42171.34431713 ,   45.7381353 , -100.6734172 ,  552.566 ,   36 ,   13.0 ,   "3D Fix-F1" ,     9 ,  2.0
  4002 , 42171.34771991 ,   45.7376503 , -100.6742631 ,  554.832 ,   31 ,   13.0 ,   "3D Fix-F1" ,    10 ,  1.4
  4003 , 42171.35111111 ,   45.7366775 , -100.6735300 ,  563.852 ,   24 ,   13.0 ,   "3D Fix-F1" ,     9 ,  1.7
  4004 , 42171.35461806 ,   45.7365278 , -100.6733322 ,  561.457 ,   30 ,   13.0 ,   "3D Fix-F1" ,     8 ,  2.1
  4005 , 42171.35800926 ,   45.7367947 , -100.6726006 ,  565.527 ,   30 ,   13.0 ,   "3D Fix-F0" ,     8 ,  2.5
  4006 , 42171.36151620 ,   45.7369797 , -100.6723997 ,  561.105 ,   24 ,   13.0 ,   "3D Fix-F1" ,     7 ,  2.5
  4007 , 42171.36511574 ,   45.7375225 , -100.6726222 ,  551.227 ,   35 ,   13.0 ,   "3D Fix-F0" ,     8 ,  2.5
  4008 , 42171.36854167 ,   45.7379428 , -100.6729661 ,  550.082 ,   30 ,   13.0 ,   "3D Fix-F0" ,    10 ,  2.0
  4009 , 42171.37196759 ,   45.7381094 , -100.6729639 ,  552.180 ,   30 ,   13.0 ,   "3D Fix-F0" ,     9 ,  2.0
  4010 , 42171.37538194 ,   45.7381628 , -100.6726894 ,  547.262 ,   24 ,   13.0 ,   "3D Fix-F1" ,     9 ,  2.0
  4011 , 42171.37887731 ,   45.7382458 , -100.6725361 ,  547.082 ,   30 ,   13.0 ,   "3D Fix-F0" ,     9 ,  1.9
  4012 , 42171.38234954 ,   45.7384450 , -100.6727325 ,  555.074 ,   24 ,   13.0 ,   "3D Fix-F0" ,     9 ,  1.9
  4013 , 42171.38575231 ,   45.7384872 , -100.6732233 ,  553.711 ,   24 ,   13.0 ,   "3D Fix-F1" ,     9 ,  1.8
  4014 , 42171.38925926 ,   45.7385064 , -100.6732139 ,  557.414 ,   24 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.8
  4015 , 42171.39276620 ,   45.7384947 , -100.6732108 ,  557.199 ,   24 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.7
  4016 , 42171.39625000 ,   45.7385144 , -100.6732364 ,  551.980 ,   24 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.7
  4017 , 42171.39987269 ,   45.7385125 , -100.6732322 ,  556.617 ,   36 ,   13.0 ,   "3D Fix-F0" ,    10 ,  1.4
  4018 , 42171.40327546 ,   45.7385175 , -100.6732197 ,  557.762 ,   30 ,   13.0 ,   "3D Fix-F3" ,    11 ,  1.2
  4019 , 42171.40674769 ,   45.7385381 , -100.6732117 ,  554.117 ,   30 ,   13.0 ,   "3D Fix-F2" ,    11 ,  1.6
  4020 , 42171.41011574 ,   45.7385103 , -100.6732161 ,  556.285 ,   24 ,   13.0 ,   "3D Fix-F1" ,    10 ,  1.4
  4021 , 42171.41362269 ,   45.7385200 , -100.6732350 ,  556.613 ,   24 ,   13.0 ,   "3D Fix-F2" ,    10 ,  1.4
  4022 , 42171.41716435 ,   45.7385508 , -100.6731925 ,  553.328 ,   30 ,   13.0 ,   "3D Fix-F1" ,    10 ,  1.4
  4023 , 42171.42049769 ,   45.7385328 , -100.6732025 ,  551.445 ,   24 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.8
  4024 , 42171.42402778 ,   45.7385081 , -100.6732042 ,  552.238 ,   24 ,   13.0 ,   "3D Fix-F1" ,     9 ,  1.9
  4025 , 42171.42750000 ,   45.7385217 , -100.6732303 ,  554.570 ,   24 ,   13.5 ,   "3D Fix-F2" ,     9 ,  1.5
  4026 , 42171.43094907 ,   45.7386139 , -100.6733478 ,  557.973 ,   24 ,   13.0 ,   "3D Fix-F1" ,     9 ,  1.5
  4027 , 42171.43437500 ,   45.7387142 , -100.6734428 ,  552.949 ,   24 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.6
  4028 , 42171.43805556 ,   45.7388044 , -100.6735439 ,  558.328 ,   36 ,   13.0 ,   "3D Fix-F1" ,     9 ,  1.5
  4029 , 42171.44141204 ,   45.7387567 , -100.6738611 ,  557.215 ,   25 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.9
  4030 , 42171.44493056 ,   45.7385717 , -100.6743378 ,  562.027 ,   30 ,   13.0 ,   "3D Fix-F1" ,     7 ,  2.4
  4031 , 42171.44833333 ,   45.7386272 , -100.6746622 ,  561.828 ,   24 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.9
  4032 , 42171.45188657 ,   45.7385647 , -100.6750489 ,  560.215 ,   30 ,   13.0 ,   "3D Fix-F1" ,     8 ,  1.8
  4033 , 42171.45534722 ,   45.7385292 , -100.6754786 ,  563.105 ,   30 ,   13.0 ,   "3D Fix-F2" ,     8 ,  1.7
  4034 , 42171.45888889 ,   45.7385033 , -100.6759947 ,  556.926 ,   36 ,   13.0 ,   "3D Fix-F2" ,     9 ,  2.1
  4035 , 42171.46222222 ,   45.7384469 , -100.6770258 ,  570.488 ,   24 ,   13.0 ,   "3D Fix-F0" ,     8 ,  2.1
  4036 , 42171.46583333 ,   45.7386394 , -100.6775725 ,  563.563 ,   36 ,   13.0 ,   "3D Fix-F2" ,     9 ,  2.2
  4037 , 42171.46922454 ,   45.7387419 , -100.6776636 ,  559.520 ,   30 ,   13.0 ,   "3D Fix-F4" ,     8 ,  2.3
  4038 , 42171.47262731 ,   45.7387394 , -100.6776389 ,  562.402 ,   30 ,   13.5 ,   "3D Fix-F0" ,     8 ,  2.7
  4039 , 42171.47612269 ,   45.7382872 , -100.6778861 ,  570.094 ,   24 ,   13.5 ,   "3D Fix-F1" ,    10 ,  1.8
  4040 , 42171.47959491 ,   45.7378953 , -100.6778750 ,  574.730 ,   24 ,   13.5 ,   "3D Fix-F2" ,    10 ,  1.9
  4041 , 42171.48306713 ,   45.7369003 , -100.6769975 ,  573.703 ,   24 ,   13.5 ,   "3D Fix-F2" ,    10 ,  1.9
  4042 , 42171.48667824 ,   45.7367064 , -100.6768347 ,  575.836 ,   36 ,   13.5 ,   "3D Fix-F2" ,     9 ,  2.0
  4043 , 42171.49001157 ,   45.7364361 , -100.6766783 ,  572.023 ,   24 ,   13.5 ,   "3D Fix-F1" ,     9 ,  1.9
  4044 , 42171.49339120 ,   45.7365253 , -100.6767372 ,  572.359 ,   24 ,   13.5 ,   "3D Fix-F1" ,     9 ,  2.0
  4045 , 42171.49684028 ,   45.7368400 , -100.6770356 ,  572.918 ,   24 ,   13.5 ,   "3D Fix-F1" ,     9 ,  2.0
  4046 , 42171.50035880 ,   45.7370347 , -100.6773864 ,  570.410 ,   24 ,   13.5 ,   "3D Fix-F0" ,     9 ,  1.9
  4047 , 42171.50395833 ,   45.7376456 , -100.6779267 ,  571.055 ,   30 ,   13.5 ,   "3D Fix-F1" ,     8 ,  1.8
  4048 , 42171.50751157 ,   45.7378506 , -100.6781094 ,  572.250 ,   37 ,   13.5 ,   "3D Fix-F1" ,    10 ,  1.6
  4049 , 42171.51089120 ,   45.7378475 , -100.6780897 ,  574.758 ,   30 ,   14.0 ,   "3D Fix-F1" ,    10 ,  1.6
  4050 , 42171.51431713 ,   45.7378503 , -100.6781058 ,  572.883 ,   24 ,   14.0 ,   "3D Fix-F1" ,    10 ,  1.6
  4051 , 42171.51782407 ,   45.7378494 , -100.6781047 ,  571.055 ,   30 ,   14.0 ,   "3D Fix-F1" ,    10 ,  1.5
  4052 , 42171.52133102 ,   45.7378464 , -100.6780950 ,  572.543 ,   30 ,   14.5 ,   "3D Fix-F1" ,     9 ,  1.8
  4053 , 42171.52487269 ,   45.7378489 , -100.6781233 ,  569.801 ,   36 ,   14.5 ,   "3D Fix-F1" ,    10 ,  2.0
  4054 , 42171.52818287 ,   45.7378533 , -100.6781019 ,  572.488 ,   24 ,   15.0 ,   "3D Fix-F0" ,     9 ,  1.7
  4055 , 42171.53166667 ,   45.7378478 , -100.6780886 ,  573.488 ,   24 ,   15.0 ,   "3D Fix-F0" ,    10 ,  1.8
  4056 , 42171.53521991 ,   45.7378600 , -100.6781119 ,  569.785 ,   30 ,   15.5 ,   "3D Fix-F2" ,    10 ,  1.7
  4057 , 42171.53857639 ,   45.7378483 , -100.6781039 ,  574.117 ,   24 ,   15.5 ,   "3D Fix-F1" ,    10 ,  1.3
