 Record  ,     Date/Time ,   X-Act ,   Y-Act ,  % Head Down,   Temp 
     7726 , 42184.28125000,        4,        4,        100.0,   16.5
     7727 , 42184.28472222,       30,       12,         40.7,   17.0
     7728 , 42184.28819444,        6,       10,         97.3,   17.0
     7729 , 42184.29166667,       36,       12,         97.3,   17.5
     7730 , 42184.29513889,       16,        0,        100.0,   18.0
     7731 , 42184.29861111,        2,        4,         99.3,   18.0
     7732 , 42184.30208333,       34,       39,         92.7,   19.0
     7733 , 42184.30555556,       18,       29,         97.3,   19.0
     7734 , 42184.30902778,       44,        6,         99.3,   19.0
     7735 , 42184.31250000,        4,        2,        100.0,   19.5
     7736 , 42184.31597222,       38,       41,         92.7,   20.0
     7737 , 42184.31944444,        2,        3,        100.0,   20.0
     7738 , 42184.32291667,       12,       26,         99.3,   20.0
     7739 , 42184.32638889,       28,       20,         99.3,   20.0
     7740 , 42184.32986111,       36,       34,         95.3,   20.5
     7741 , 42184.33333333,       12,       90,         87.3,   21.0
     7742 , 42184.33680556,        4,       50,         96.0,   21.0
     7743 , 42184.34027778,        6,        0,        100.0,   21.5
     7744 , 42184.34375000,       10,        0,        100.0,   21.5
     7745 , 42184.34722222,       22,        0,        100.0,   21.0
     7746 , 42184.35069444,        4,       32,         98.7,   21.0
     7747 , 42184.35416667,        4,       12,         98.7,   21.0
     7748 , 42184.35763889,        8,        2,         99.3,   21.5
     7749 , 42184.36111111,       16,        0,        100.0,   21.5
     7750 , 42184.36458333,       10,        0,        100.0,   22.0
     7751 , 42184.36805556,       16,        6,        100.0,   22.5
     7752 , 42184.37152778,       14,       18,         97.3,   22.5
     7753 , 42184.37500000,       18,        8,        100.0,   23.5
     7754 , 42184.37847222,       12,        2,         99.3,   24.0
     7755 , 42184.38194444,        4,       21,         27.3,   24.5
     7756 , 42184.38541667,        0,        0,          0.0,   25.0
     7757 , 42184.38888889,        4,       12,         17.3,   25.5
     7758 , 42184.39236111,        2,        9,         20.0,   26.0
     7759 , 42184.39583333,        0,      118,         96.0,   26.5
     7760 , 42184.39930556,       10,      226,         85.3,   26.5
     7761 , 42184.40277778,        4,        4,         94.7,   26.5
     7762 , 42184.40625000,       16,       25,         70.7,   26.0
     7763 , 42184.40972222,        4,       31,         70.0,   26.0
     7764 , 42184.41319444,        0,      110,         93.3,   27.0
     7765 , 42184.41666667,        6,       24,         34.7,   27.5
     7766 , 42184.42013889,       10,       26,         99.3,   28.5
     7767 , 42184.42361111,        8,       14,         96.0,   28.5
     7768 , 42184.42708333,       14,        6,        100.0,   28.5
     7769 , 42184.43055556,       12,       10,        100.0,   29.0
     7770 , 42184.43402778,        8,        8,         99.3,   29.0
     7771 , 42184.43750000,       12,        6,         99.3,   29.0
     7772 , 42184.44097222,        8,        2,        100.0,   29.0
     7773 , 42184.44444444,       12,       14,         98.7,   29.0
     7774 , 42184.44791667,       42,        6,        100.0,   29.0
     7775 , 42184.45138889,       26,       28,         95.3,   29.0
     7776 , 42184.45486111,       38,       26,         98.7,   29.0
     7777 , 42184.45833333,       24,       39,         97.3,   29.0
     7778 , 42184.46180556,       12,       63,         97.3,   29.0
     7779 , 42184.46527778,        2,       10,        100.0,   29.0
     7780 , 42184.46875000,       24,       30,         94.7,   29.5
     7781 , 42184.47222222,       16,       36,         95.3,   29.5
     7782 , 42184.47569444,       22,        8,        100.0,   30.0
     7783 , 42184.47916667,       14,        8,         99.3,   30.0
     7784 , 42184.48263889,       18,       22,         99.3,   30.0
     7785 , 42184.48611111,       26,       14,         99.3,   30.5
     7786 , 42184.48958333,       20,       62,         94.0,   30.5
     7787 , 42184.49305556,       36,       56,         92.0,   30.5
     7788 , 42184.49652778,       16,       40,         94.7,   30.5
     7789 , 42184.50000000,       18,      104,         83.3,   30.5
     7790 , 42184.50347222,        4,       48,         96.0,   30.5
     7791 , 42184.50694444,        8,      104,         58.7,   30.0
     7792 , 42184.51041667,       22,      132,         87.3,   30.0
     7793 , 42184.51388889,        4,      132,         59.3,   30.0
     7794 , 42184.51736111,        4,      167,         42.0,   30.0
     7795 , 42184.52083333,        4,      156,         13.3,   30.0
     7796 , 42184.52430556,        0,       58,          1.3,   30.0
     7797 , 42184.52777778,        0,       40,         13.3,   30.0
     7798 , 42184.53125000,        0,      158,         10.0,   30.0
     7799 , 42184.53472222,        2,      164,          7.3,   30.0
     7800 , 42184.53819444,        6,       12,          3.3,   30.0
     7801 , 42184.54166667,        0,        2,          0.0,   30.5
     7802 , 42184.54513889,        0,        0,          0.0,   30.5
     7803 , 42184.54861111,        2,        0,          0.0,   31.0
     7804 , 42184.55208333,       12,      114,          4.7,   31.0
     7805 , 42184.55555556,       12,        9,         76.0,   31.0
     7806 , 42184.55902778,       16,        0,        100.0,   31.0
     7807 , 42184.56250000,       20,       40,         89.3,   31.0
     7808 , 42184.56597222,       20,       25,         82.7,   31.0
     7809 , 42184.56944444,       72,       13,         21.3,   31.0
     7810 , 42184.57291667,        0,       56,         82.0,   31.5
     7811 , 42184.57638889,       22,       38,         94.7,   31.5
     7812 , 42184.57986111,       42,       22,         94.7,   31.5
     7813 , 42184.58333333,       14,       73,         51.3,   31.5
     7814 , 42184.58680556,       12,       71,         70.7,   31.5
     7815 , 42184.59027778,       88,       44,         79.3,   31.5
     7816 , 42184.59375000,       30,      132,         86.7,   32.0
     7817 , 42184.59722222,        6,        2,        100.0,   32.0
     7818 , 42184.60069444,       10,       12,         92.7,   32.0
     7819 , 42184.60416667,        4,        8,         99.3,   32.0
     7820 , 42184.60763889,       14,        9,         50.7,   32.0
     7821 , 42184.61111111,       14,        5,         31.3,   32.0
     7822 , 42184.61458333,       24,       19,         30.7,   32.0
     7823 , 42184.61805556,       12,       14,         97.3,   32.5
     7824 , 42184.62152778,       16,       36,         96.7,   32.0
     7825 , 42184.62500000,        4,        6,        100.0,   32.5
     7826 , 42184.62847222,       12,        2,        100.0,   32.5
     7827 , 42184.63194444,       24,        8,        100.0,   32.5
     7828 , 42184.63541667,       12,       98,         89.3,   32.5
     7829 , 42184.63888889,       32,       30,         92.7,   32.5
     7830 , 42184.64236111,       16,       18,         85.3,   32.5
     7831 , 42184.64583333,      162,       17,         26.7,   32.5
     7832 , 42184.64930556,       81,        2,          0.0,   32.5
     7833 , 42184.65277778,       39,        6,          0.0,   32.5
     7834 , 42184.65625000,        5,        4,          0.7,   32.5
     7835 , 42184.65972222,       31,       24,          2.7,   33.0
     7836 , 42184.66319444,       32,       30,          9.3,   32.5
     7837 , 42184.66666667,       38,       57,         94.7,   32.5
     7838 , 42184.67013889,       36,       48,         90.0,   33.0
     7839 , 42184.67361111,       50,       28,         96.0,   33.0
     7840 , 42184.67708333,       26,       40,         94.0,   32.5
     7841 , 42184.68055556,       18,       62,         90.7,   33.0
     7842 , 42184.68402778,       14,       20,         96.7,   33.0
     7843 , 42184.68750000,       38,       27,         91.3,   33.0
     7844 , 42184.69097222,       12,       67,         68.7,   33.0
     7845 , 42184.69444444,       34,       90,         92.7,   33.0
     7846 , 42184.69791667,        8,       43,         95.3,   33.0
     7847 , 42184.70138889,       20,       61,         84.0,   32.5
     7848 , 42184.70486111,       28,       44,         97.3,   32.0
     7849 , 42184.70833333,       18,      152,         76.7,   31.5
     7850 , 42184.71180556,       24,       34,         96.0,   32.0
     7851 , 42184.71527778,        6,        0,        100.0,   32.5
     7852 , 42184.71875000,        4,        4,        100.0,   32.5
     7853 , 42184.72222222,       10,       22,         98.7,   33.0
     7854 , 42184.72569444,       16,       16,         98.0,   33.0
     7855 , 42184.72916667,       18,       10,         97.3,   33.0
     7856 , 42184.73263889,        6,       10,         96.0,   32.5
     7857 , 42184.73611111,        8,        0,        100.0,   32.5
     7858 , 42184.73958333,        0,        0,        100.0,   32.5
     7859 , 42184.74305556,        2,        0,        100.0,   32.5
     7860 , 42184.74652778,        4,       16,         99.3,   32.5
     7861 , 42184.75000000,        4,       37,         87.3,   32.0
     7862 , 42184.75347222,       12,        7,         94.0,   32.0
     7863 , 42184.75694444,        0,        0,        100.0,   32.0
     7864 , 42184.76041667,        2,       36,         97.3,   32.0
     7865 , 42184.76388889,       40,       48,         93.3,   32.0
     7866 , 42184.76736111,       20,       23,         67.3,   31.5
     7867 , 42184.77083333,        0,        2,          0.0,   31.5
     7868 , 42184.77430556,        2,       30,         12.7,   32.0
     7869 , 42184.77777778,        4,        2,          0.0,   32.0
     7870 , 42184.78125000,        2,        0,          0.0,   31.5
     7871 , 42184.78472222,        0,        0,          0.0,   31.5
     7872 , 42184.78819444,        5,       13,         47.3,   31.5
     7873 , 42184.79166667,        0,        0,        100.0,   31.5
     7874 , 42184.79513889,        7,        5,         14.7,   31.0
     7875 , 42184.79861111,       68,       55,         78.7,   31.0
     7876 , 42184.80208333,       26,       30,         92.0,   31.5
     7877 , 42184.80555556,       40,       28,         95.3,   31.5
     7878 , 42184.80902778,        4,       12,         96.7,   31.0
     7879 , 42184.81250000,       10,       18,         99.3,   31.0
     7880 , 42184.81597222,       26,       38,         91.3,   31.0
     7881 , 42184.81944444,       16,        6,        100.0,   30.0
     7882 , 42184.82291667,       12,       46,         85.3,   29.5
     7883 , 42184.82638889,       18,       70,         86.7,   29.0
     7884 , 42184.82986111,        6,       96,         80.7,   28.5
     7885 , 42184.83333333,       24,      114,         91.3,   28.0
     7886 , 42184.83680556,        8,        0,        100.0,   28.5
     7887 , 42184.84027778,       10,        0,        100.0,   29.0
     7888 , 42184.84375000,       24,        0,        100.0,   29.0
     7889 , 42184.84722222,        8,        0,        100.0,   29.0
     7890 , 42184.85069444,        6,        0,        100.0,   29.0
     7891 , 42184.85416667,        6,        0,        100.0,   29.0
     7892 , 42184.85763889,        0,        8,         99.3,   29.0
     7893 , 42184.86111111,        8,        6,         99.3,   28.5
     7894 , 42184.86458333,        4,        0,        100.0,   28.5
     7895 , 42184.86805556,        8,        2,        100.0,   28.0
     7896 , 42184.87152778,        8,        0,        100.0,   27.5
     7897 , 42184.87500000,       24,        0,        100.0,   27.0
